hanzi,pinyin,english,thai_current,freq,level,thai_proposed,note
治病,zhì bìng,to treat an illness,รักษาโรค,6,5,รักษาโรค,
法,fǎ,law; method,กฎหมาย; วิธี; (ย่อ) ฝรั่งเศส,6,4,กฎหมาย; วิธี,"Trimmed third sense (ย่อ ฝรั่งเศส / France abbrev), out of the law;method gloss."
法官,fǎ guān,judge,ผู้พิพากษา,6,5,ผู้พิพากษา,
洗衣机,xǐ yī jī,washing machine; washer,เครื่องซักผ้า,6,4,เครื่องซักผ้า,
流利,liú lì,fluent,คล่องแคล่ว,6,4,คล่องแคล่ว,
浇,jiāo,to pour liquid; to irrigate,"ราดน้ำ, รดน้ำ",6,5,"ราดน้ำ, รดน้ำ",
消费者,xiāo fèi zhě,consumer,ผู้บริโภค,6,5,ผู้บริโภค,
深刻,shēn kè,profound; deep,ลึกซึ้ง,6,5,ลึกซึ้ง,
漫画,màn huà,caricature; cartoon,"การ์ตูน, ลายเส้น",6,6,การ์ตูน; ภาพล้อ,Replaced ลายเส้น (linework) with ภาพล้อ (caricature) to match the EN 'caricature; cartoon'.
激发,jī fā,to arouse; to stimulate,"กระตุ้น, ปลุกให้ตื่น",6,5,"กระตุ้น, ปลุกให้ตื่น",
灵敏,líng mǐn,smart; clever,"ว่องไว, ไว",6,6,"ว่องไว, ไว","EN-GLOSS-BUG: 灵敏 = sensitive/responsive/agile (ว่องไว/ไว), not 'smart; clever' (that's 聪明). Thai follows the real sense."
热心,rè xīn,enthusiastic; ardent,"กระตือรือร้น, ใจดี",6,5,"กระตือรือร้น, มีน้ำใจ",热心 carries a warm-hearted/eager-to-help nuance; มีน้ำใจ fits better than ใจดี.
热爱,rè ài,to love ardently; to adore,รักอย่างแรงกล้า,6,5,รักอย่างแรงกล้า,
燃烧,rán shāo,to ignite; to combust,"เผาไหม้, ลุกไหม้",6,6,"เผาไหม้, ลุกไหม้",
爸,bà,father; dad,พ่อ,6,3,พ่อ,
独,dú,alone; independent,"ลำพัง, เป็นอิสระ",6,6,"ลำพัง, เป็นอิสระ",
独特,dú tè,unique; distinctive,"มีเอกลักษณ์, โดดเด่นเฉพาะตัว",6,5,"มีเอกลักษณ์, โดดเด่นเฉพาะตัว",
玉米,yù mǐ,corn; maize,ข้าวโพด,6,5,ข้าวโพด,
现代,xiàn dài,modern; contemporary,ทันสมัย; สมัยใหม่,6,4,ทันสมัย; สมัยใหม่,
理,lǐ,reason; to manage,เหตุผล; จัดการ; ลายเนื้อ(ไม้),6,4,เหตุผล; จัดการ,"Trimmed third sense ลายเนื้อไม้ (wood grain), out of the reason;manage gloss."
瓶子,píng zi,bottle,ขวด,6,4,ขวด,
生理,shēng lǐ,physiology,สรีรวิทยา,6,6,สรีรวิทยา,
用于,yòng yú,to use in; to use on,ใช้สำหรับ,6,5,ใช้สำหรับ,
用力,yòng lì,to exert oneself physically,ออกแรง,6,4,ออกแรง,
电,diàn,electricity,ไฟฟ้า,6,2,ไฟฟ้า,
留,liú,to leave; to retain,"เก็บไว้, ทิ้งไว้",6,4,"เก็บไว้, ทิ้งไว้",
疲劳,pí láo,fatigue; wearily,"เหนื่อยล้า, อ่อนเพลีย",6,5,"เหนื่อยล้า, อ่อนเพลีย",
疼,téng,it hurts; sore,"เจ็บ, ปวด",6,3,"เจ็บ, ปวด",
疼痛,téng tòng,pain; of a body part to be painful,"ปวด, เจ็บ",6,6,"ปวด, เจ็บ",
病毒,bìng dú,virus,ไวรัส,6,5,ไวรัส,
白,bái,white; in vain,"สีขาว; เปล่าๆ, ฟรี",6,2,"สีขาว; เปล่าๆ, ฟรี",
眼前,yǎn qián,before one's eyes; now,ตรงหน้า; ขณะนี้,6,4,ตรงหน้า; ขณะนี้,
着急,zháo jí,to worry; to feel anxious,"ร้อนใจ, กังวล, รีบร้อน",6,3,"ร้อนใจ, กังวล, รีบร้อน",
矛盾,máo dùn,contradiction; conflicting views,ความขัดแย้ง; ขัดแย้งกัน,6,5,ความขัดแย้ง; ขัดแย้งกัน,
短,duǎn,short; brief,สั้น,6,3,สั้น,
破坏,pò huài,destruction; damage,ทำลาย; การทำลาย,6,5,ทำลาย; การทำลาย,
硬盘,yìng pán,hard disk,ฮาร์ดดิสก์,6,5,ฮาร์ดดิสก์,
确定,què dìng,definite; certain,"กำหนดแน่นอน, ยืนยัน; แน่ใจ",6,5,"กำหนดแน่นอน, ยืนยัน; แน่ใจ",
碎,suì,broken; to break into pieces,"แตกสลาย, ชิ้นส่วน",6,5,"แตก, แตกละเอียด","Replaced ชิ้นส่วน (=parts, a noun) with แตกละเอียด; 碎 = shattered/smashed to bits."
种植,zhòng zhí,to plant; to grow,"ปลูก, เพาะปลูก",6,5,"ปลูก, เพาะปลูก",
科技,kē jì,science and technology,วิทยาศาสตร์และเทคโนโลยี,6,4,วิทยาศาสตร์และเทคโนโลยี,
稍微,shāo wēi,a little bit,"เล็กน้อย, นิดหน่อย",6,4,"เล็กน้อย, นิดหน่อย",
立,lì,to stand; to establish,"ยืน, ตั้ง",6,6,"ยืน, ตั้ง",
笨,bèn,stupid; foolish,"โง่, เซ่อ",6,4,"โง่, เซ่อ",
策略,cè lüè,strategy; tactics,"ยุทธศาสตร์, กลวิธี",6,6,"ยุทธศาสตร์, กลวิธี",
米饭,mǐ fàn,cooked rice,ข้าวสวย,6,1,ข้าวสวย,
粮食,liáng shí,foodstuff; cereals,"ธัญพืช, เสบียงอาหาร",6,5,"ธัญพืช, เสบียงอาหาร",
精美,jīng měi,exquisite; elegant,ประณีตงดงาม,6,5,ประณีตงดงาม,
精通,jīng tōng,to be proficient in; to master,"เชี่ยวชาญ, ชำนาญ",6,6,"เชี่ยวชาญ, ชำนาญ",
素,sù,plain; element,เรียบง่าย; ธาตุ,6,6,เรียบง่าย; ธาตุ,
素质,sù zhì,inner quality; basic essence,"คุณภาพ, ธรรมชาติ",6,5,"คุณภาพ, คุณสมบัติ",ธรรมชาติ (nature) imprecise; 素质 = quality/caliber of a person (คุณภาพ/คุณสมบัติ).
绝望,jué wàng,to despair; to give up all hope,สิ้นหวัง,6,5,สิ้นหวัง,
统一,tǒng yī,to unify; to integrate,"รวมเป็นหนึ่ง, รวมชาติ; เป็นเอกภาพ",6,5,"รวมเป็นหนึ่ง, รวมชาติ; เป็นเอกภาพ",
网上,wǎng shàng,online,"บนอินเทอร์เน็ต, ออนไลน์",6,3,"บนอินเทอร์เน็ต, ออนไลน์",
自动,zì dòng,automatic; voluntarily,อัตโนมัติ; โดยสมัครใจ,6,5,อัตโนมัติ; โดยสมัครใจ,
至今,zhì jīn,so far; to this day,จนถึงปัจจุบัน,6,5,จนถึงปัจจุบัน,
至少,zhì shǎo,at least; to say the least,อย่างน้อย,6,4,อย่างน้อย,
艰难,jiān nán,difficult; hard,ยากลำบาก,6,5,ยากลำบาก,
花卉,huā huì,flowers and plants,"ดอกไม้, พืชดอก",6,6,"ดอกไม้, พืชดอก",
苦,kǔ,bitter; hardship,ขม; ลำบาก,6,4,ขม; ลำบาก,
草,cǎo,grass; straw,"หญ้า, ฟาง",6,3,หญ้า; ฟาง,grass and straw are distinct referents -> '; '.
萝卜,luó bo,"radish, esp. daikon",หัวไชเท้า,6,6,หัวไชเท้า,
虚心,xū xīn,open-minded; humble,"ถ่อมตน, เปิดใจรับฟัง",6,5,"ถ่อมตน, เปิดใจรับฟัง",
虽,suī,although; even though,ถึงแม้ว่า,6,5,ถึงแม้ว่า,
血液,xuè yè,blood,เลือด,6,6,เลือด,
装修,zhuāng xiū,to decorate; interior decoration,"ตกแต่งภายใน, รีโนเวท",6,5,"ตกแต่งภายใน, รีโนเวท",
观点,guān diǎn,point of view; viewpoint,"มุมมอง, ความคิดเห็น",6,5,"มุมมอง, ความคิดเห็น",
规范,guī fàn,norm; standard,"มาตรฐาน, บรรทัดฐาน",6,6,"มาตรฐาน, บรรทัดฐาน",
解,jiě,to divide; to break up,"แตก, แยก",6,3,"แตก, แยก",
记住,jì zhù,to remember; to bear in mind,"จำไว้, จดจำ",6,3,"จำไว้, จดจำ",
记载,jì zǎi,to write down; to record,"บันทึก, จดบันทึก",6,5,"บันทึก, จดบันทึก",
评价,píng jià,to evaluate; to assess,"ประเมิน, การประเมินค่า",6,5,"ประเมิน, การประเมินค่า",
询问,xún wèn,to inquire,สอบถาม,6,5,สอบถาม,
说法,shuō fa,way of saying something; statement,"วิธีการพูด, ความเห็น",6,4,"วิธีการพูด, ความเห็น",
课,kè,subject; course,"วิชา, บทเรียน, คาบเรียน",6,2,"วิชา, บทเรียน, คาบเรียน",
象征,xiàng zhēng,symbol; emblem,"สัญลักษณ์, เป็นสัญลักษณ์ของ",6,6,"สัญลักษณ์, เป็นสัญลักษณ์ของ",
购买,gòu mǎi,to purchase; to buy,"ซื้อ, จัดซื้อ",6,4,"ซื้อ, จัดซื้อ",
资金,zī jīn,funds; capital,เงินทุน,6,5,เงินทุน,
赚钱,zhuàn qián,to earn money; moneymaking,หาเงิน,6,4,หาเงิน,
走进,zǒu jìn,to enter; to step into,เดินเข้าไป,6,5,เดินเข้าไป,
足够,zú gòu,enough; sufficient,เพียงพอ,6,5,เพียงพอ,
足迹,zú jì,footprint; track,"รอยเท้า, ร่องรอย",6,6,"รอยเท้า, ร่องรอย",
躺,tǎng,to recline; to lie down,"นอนลง, เอนตัว",6,4,"นอนลง, เอนตัว",
轻,qīng,light; easy,เบา; ง่าย,6,4,เบา; ง่าย,
过于,guò yú,excessively; too,มากเกินไป,6,5,มากเกินไป,
过来,guò lái,to come over; to manage,"เข้ามา, ผ่านมา(ทางนี้)",6,3,"เข้ามา, ผ่านมา(ทางนี้)",
运气,yùn qì,luck,โชค,6,5,โชค,
运河,yùn hé,canal,คลองขนส่ง,6,6,คลองขนส่ง,
运用,yùn yòng,to use; to put to use,"นำมาใช้, ประยุกต์ใช้",6,6,"นำมาใช้, ประยุกต์ใช้",
迷路,mí lù,to lose the way; lost,หลงทาง,6,4,หลงทาง,
退休,tuì xiū,to retire; to go into retirement,เกษียณ,6,5,เกษียณ,
